run_id,project,model_family,framework,git_commit,branch,data_version,seed,start_time,end_time,status,failure_reason,train_metric_primary,val_metric_primary,test_metric_primary,metric_name,train_loss_final,epochs,max_lr,batch_size,num_params_millions,hardware_type,gpu_type,cpu_hours,gpu_hours,cloud_provider,triggered_by,registry_model_name,registry_version
1680a587-39bb-4632-99b6-11a77b0e5462,recsys_clickthrough,transformer,xgboost,c758445,experiment/new_arch,recsys_v2,2024,2024-02-13T11:11:28.669150,2024-02-13T11:45:22.140683,failed,infra_error,,,,roc_auc,,68,0.000865,16,243.64,single_gpu,V100,1.061,0.673,gcp,scheduled_job,recsys_clickthrough_model,18
e2400411-679a-43e7-bcec-cb9694f4fa79,fraud_detection,lightgbm,lightgbm,f012e61,develop,fraud_v3,42,2024-08-10T07:05:34.167053,2024-08-10T08:24:52.800316,success,,0.9395463556583199,0.9239781472505699,0.9208225948721542,roc_auc,0.0486,66,0.02345,512,2.454,multi_gpu,V100,7.85,3.66,azure,scheduled_job,fraud_detection_model,1
1e0be465-982f-4393-857c-19758a754154,recsys_clickthrough,tabnet,tensorflow,3c8b9a5,main,recsys_v2,42,2024-12-29T20:07:05.447735,2024-12-29T20:22:26.545294,success,,0.8073329917611097,0.8006475547383561,0.8048569655689658,roc_auc,0.1894,69,0.00073,256,4.674,multi_gpu,V100,1.453,1.959,on_prem,user,recsys_clickthrough_model,3
d5157ada-3015-4cbc-85a2-6701aa5f8e65,fraud_detection,tabnet,tensorflow,b895d3f,experiment/new_arch,fraud_v4,1337,2024-01-02T16:44:48.176589,2024-01-02T16:59:37.101399,failed,oom,,,,roc_auc,,46,0.00428,512,8.683,single_gpu,V100,0.874,0.288,aws,ci_pipeline,fraud_detection_model,9
ae0ab7d7-b18e-4e4b-8cc3-6c2d771475b1,energy_forecasting,transformer,lightgbm,9ccf779,main,energy_4,42,2024-04-04T02:30:04.103345,2024-04-04T03:27:20.383086,success,,0.29235874390917205,0.27442994401654375,0.27616907867775803,rmse,0.0858,55,3.2e-05,32,231.412,multi_gpu,A100,4.547,6.731,gcp,scheduled_job,energy_forecasting_model,17
ad48a5db-b193-4eda-a899-b08bd5a7874e,fraud_detection,cnn,pytorch,46b5825,develop,fraud_v5,456,2024-03-07T17:11:30.498468,2024-03-07T17:42:48.045647,success,,0.8823676366493025,0.8674232025084663,0.878277406796133,roc_auc,0.1636,33,0.00283,256,16.538,single_gpu,V100,0.856,0.523,gcp,scheduled_job,fraud_detection_model,7
32b3061e-57b2-4837-b2ef-91abf6bfccd2,recsys_clickthrough,lightgbm,pytorch,d5c11f7,main,recsys_v5,42,2024-11-05T12:34:22.147760,2024-11-05T13:37:30.189223,success,,0.8521483730040806,0.8331460864149283,0.8206985225151122,roc_auc,0.1574,38,0.0059,2048,0.963,single_gpu,A100,2.836,1.132,azure,scheduled_job,recsys_clickthrough_model,6
7fdbb722-5050-40f2-85e4-7dc27b3c9c21,energy_forecasting,transformer,pytorch,c286f05,develop,energy_4,42,2024-09-11T20:37:20.699480,2024-09-11T21:05:50.383312,success,,0.20539632040554787,0.2290188257094763,0.25135108002324974,rmse,0.0494,29,3.1e-05,64,223.409,multi_gpu,V100,3.776,1.232,aws,scheduled_job,energy_forecasting_model,19
4bd0c014-176e-43c0-bed9-df10308aee80,fraud_detection,cnn,tensorflow,9483795,experiment/new_arch,fraud_v4,123,2024-06-01T23:15:15.066994,2024-06-02T00:34:07.747025,success,,0.8254412212232893,0.8265043030355728,0.8196914596609001,roc_auc,0.1582,26,0.00024,128,7.752,single_gpu,V100,4.406,1.343,on_prem,ci_pipeline,fraud_detection_model,5
d37b8365-98e7-47bd-9d73-d75009b86d8e,recsys_clickthrough,xgboost,tensorflow,c8d3cb7,main,recsys_v2,789,2024-07-01T08:28:37.044263,2024-07-01T08:48:53.909414,success,,0.7630460980427537,0.7362351748934488,0.7212170638978466,roc_auc,0.2603,75,0.02019,2048,2.67,single_gpu,V100,0.939,0.323,azure,user,recsys_clickthrough_model,13
db268889-5deb-4704-9867-b4a30a0c4448,fraud_detection,lightgbm,sklearn,34d1b45,bugfix/data_issue,fraud_v3,456,2024-01-08T05:45:27.080844,2024-01-08T06:08:55.954557,success,,0.8649180850722487,0.8530725720402783,0.8762042213287965,roc_auc,0.1752,76,0.00054,2048,1.806,cpu,,1.709,0.0,azure,ci_pipeline,fraud_detection_model,18
fb8572ad-ab18-4af9-9ef6-0de4403e8ebd,recsys_clickthrough,cnn,tensorflow,58c7197,develop,recsys_v2,2024,2024-10-21T19:36:07.851830,2024-10-21T21:30:12.666815,failed,data_error,,,,roc_auc,,23,0.00225,64,16.295,single_gpu,V100,3.44,2.149,on_prem,user,recsys_clickthrough_model,11
2a726f0b-efd6-4658-b84e-11da1a67bb59,energy_forecasting,cnn,tensorflow,96ecfb8,experiment/new_arch,energy_4,123,2024-03-08T02:50:35.174924,2024-03-08T03:58:57.726114,success,,0.27132171475964156,0.2857951026682681,0.23597362018116091,rmse,0.0816,35,0.00099,256,2.464,cpu,,1.607,0.0,gcp,ci_pipeline,energy_forecasting_model,3
6d835f60-d3ad-4ea3-9600-a8b6b6ff2efd,recsys_clickthrough,lightgbm,lightgbm,11e806c,main,recsys_v1,456,2024-08-13T14:34:30.086222,2024-08-13T15:00:03.523512,success,,0.8096927992591544,0.784558301826733,0.7971745355178286,roc_auc,0.1698,34,0.00385,512,0.357,cpu,,1.084,0.0,on_prem,ci_pipeline,recsys_clickthrough_model,10
c9af1ac6-fa02-452a-a449-51fee92e4dbe,rag_qa_service,lightgbm,pytorch,8205ed7,bugfix/data_issue,rag_corpus_3,1337,2024-06-11T08:50:29.787244,2024-06-11T10:31:13.658983,success,,0.7822771473934892,0.7613896611964474,0.8085043188448126,f1,0.2486,71,0.01232,2048,2.378,single_gpu,A100,2.275,1.618,on_prem,scheduled_job,rag_qa_service_model,12
76bcb842-e3d7-42dd-8898-fb6c21002848,rag_qa_service,tabnet,pytorch,c75440d,develop,rag_corpus_3,456,2024-06-20T06:10:26.716576,2024-06-20T06:35:08.549273,success,,0.7287413596930901,0.7240191283355495,0.7433051031334451,f1,0.2333,4,0.00047,512,0.749,cpu,,0.481,0.0,on_prem,scheduled_job,rag_qa_service_model,10
6b5a5716-ba1f-4ec5-ab1b-d8ecf67180a0,recsys_clickthrough,xgboost,xgboost,56862b6,experiment/new_arch,recsys_v2,456,2024-01-29T21:52:38.145408,2024-01-29T22:29:18.829583,success,,0.8192645036418841,0.8052467908162984,0.8014045697618696,roc_auc,0.2085,71,0.07107,2048,0.852,single_gpu,A100,1.399,0.702,azure,scheduled_job,recsys_clickthrough_model,14
47788eba-edcd-4a4c-9454-2a6d1836f14f,recsys_clickthrough,xgboost,pytorch,2177b75,develop,recsys_v1,1337,2024-01-09T01:51:59.608770,2024-01-09T02:08:59.546398,success,,0.8445468259388753,0.8179342337933966,0.8087923086616712,roc_auc,0.1434,59,0.0005,512,2.211,cpu,,1.268,0.0,azure,ci_pipeline,recsys_clickthrough_model,1
a6cccbe3-06ec-4ebc-8177-97d4b683db57,recsys_clickthrough,xgboost,pytorch,036c75b,main,recsys_v3,42,2024-11-03T21:27:56.093718,2024-11-03T22:11:48.382789,success,,0.8239570994390322,0.8159938369408019,0.7984341852056707,roc_auc,0.1595,72,0.01061,512,0.493,single_gpu,T4,2.379,0.777,azure,scheduled_job,recsys_clickthrough_model,6
6ce9c05f-0a71-4cca-9815-58fd6dacd641,recsys_clickthrough,cnn,lightgbm,d1c3c7b,main,recsys_v2,789,2024-09-25T09:25:39.164881,2024-09-25T09:54:33.634980,success,,0.8394338399505274,0.8346946202726471,0.8344142295074953,roc_auc,0.1626,42,0.00035,128,15.429,cpu,,1.999,0.0,gcp,scheduled_job,recsys_clickthrough_model,6
a7760c11-cead-435c-bcbb-7bfcd760456d,fraud_detection,tabnet,xgboost,17450af,develop,fraud_v4,456,2024-01-06T11:59:35.153359,2024-01-06T12:16:23.158680,success,,0.8882856319133432,0.8774123213341891,0.8879484198714551,roc_auc,0.1136,4,0.00066,256,3.8,single_gpu,A100,1.036,0.226,aws,user,fraud_detection_model,19
80c369b4-6327-4906-a81f-b91be782b2a7,rag_qa_service,tabnet,pytorch,51219ef,main,rag_corpus_1,456,2024-08-23T06:28:33.940689,2024-08-23T06:59:34.467554,success,,0.7677420330499619,0.7497993862537436,0.7184421506745124,f1,0.2381,43,0.00033,256,7.443,cpu,,4.067,0.0,gcp,ci_pipeline,rag_qa_service_model,12
e73659b1-25f0-45b4-b829-71d102deb1e0,rag_qa_service,lightgbm,sklearn,b52e774,experiment/new_arch,rag_corpus_2,1337,2024-03-09T02:51:00.524139,2024-03-09T03:05:40.940981,success,,0.7451678967899538,0.7432704211600976,0.7482846510908712,f1,0.2778,73,0.00457,2048,2.919,single_gpu,V100,0.691,0.23,on_prem,user,rag_qa_service_model,3
9ad68330-4833-4995-98be-6bf076901baf,recsys_clickthrough,transformer,tensorflow,d87c8be,bugfix/data_issue,recsys_v3,1337,2024-03-28T03:46:12.899900,2024-03-28T04:04:13.045873,success,,0.8362620145655738,0.8224671939939188,0.8586972902457891,roc_auc,0.1621,66,0.000525,64,222.388,cpu,,0.442,0.0,on_prem,ci_pipeline,recsys_clickthrough_model,5
3a13e94a-32a9-4ffc-8865-d8caddb9e54f,energy_forecasting,cnn,lightgbm,a181d2d,develop,energy_1,789,2024-03-10T22:33:42.366314,2024-03-10T22:53:50.623684,success,,0.26670640651557126,0.2518279902078834,0.27026956053873225,rmse,0.0917,78,0.00093,256,4.15,cpu,,2.557,0.0,on_prem,scheduled_job,energy_forecasting_model,2
c4b18aa9-5814-4215-b8df-b25d0c150c13,energy_forecasting,lightgbm,xgboost,b0eaed7,main,energy_3,1337,2024-09-28T08:51:44.576549,2024-09-28T09:25:16.448299,success,,0.16236162464437234,0.1935998529385433,0.180748397180524,rmse,0.0276,8,0.03281,2048,1.432,multi_gpu,V100,1.292,3.754,aws,ci_pipeline,energy_forecasting_model,3
fe5e08a1-368f-41c9-b407-92880f7046c9,energy_forecasting,xgboost,pytorch,f1b8383,develop,energy_5,2024,2024-07-22T17:19:13.723374,2024-07-22T18:47:00.383231,success,,0.21791189333947636,0.2119763297897702,0.2311706014919764,rmse,0.0401,57,0.00103,2048,2.646,cpu,,10.471,0.0,azure,user,energy_forecasting_model,6
b9418352-662a-4ac9-a361-088066c10ac9,recsys_clickthrough,tabnet,lightgbm,8a89ee8,experiment/hyperparam,recsys_v3,789,2024-10-05T22:15:18.226232,2024-10-05T22:50:07.042498,success,,0.8783461202208178,0.8552513912573106,0.8438885446606239,roc_auc,0.085,51,0.00099,256,1.502,multi_gpu,A100,3.447,4.022,azure,ci_pipeline,recsys_clickthrough_model,9
c5d1a673-92f0-4127-816a-fd809e34fc22,energy_forecasting,transformer,lightgbm,f00402e,main,energy_3,123,2024-03-19T09:50:52.224258,2024-03-19T10:28:13.354623,failed,infra_error,,,,rmse,,7,0.000385,16,181.726,single_gpu,T4,1.808,0.697,azure,scheduled_job,energy_forecasting_model,5
5b6e033a-1fe1-4573-b593-328bd0a330fd,recsys_clickthrough,cnn,tensorflow,e344993,main,recsys_v3,789,2024-03-04T02:37:32.951645,2024-03-04T03:29:57.981591,success,,0.8158916433485598,0.8123271416717344,0.8329263580233576,roc_auc,0.1774,76,0.00116,256,4.001,cpu,,5.129,0.0,azure,scheduled_job,recsys_clickthrough_model,3
445bc700-0074-48b4-aaea-278ce980ccdb,fraud_detection,cnn,tensorflow,e6e1cbd,main,fraud_v4,42,2024-04-21T05:54:09.077840,2024-04-21T06:20:08.632343,failed,nan_loss,,,,roc_auc,,67,0.00023,128,17.986,cpu,,2.417,0.0,azure,user,fraud_detection_model,2
0446538e-adf7-4eb3-9cf5-782b73e796c0,rag_qa_service,transformer,xgboost,916c257,main,rag_corpus_5,789,2024-04-05T20:00:28.349482,2024-04-05T20:29:51.094175,failed,early_stopped,,,,f1,,64,0.00017,16,43.37,multi_gpu,A100,3.572,3.34,on_prem,user,rag_qa_service_model,16
9e3f434e-a8ea-48cb-bf0c-9499c5eeb91e,rag_qa_service,tabnet,pytorch,8f8346a,bugfix/data_issue,rag_corpus_1,42,2024-09-02T04:30:30.845591,2024-09-02T04:46:59.585077,success,,0.861760094458647,0.8374366741464719,0.8077113920869711,f1,0.1331,47,0.00102,512,9.688,multi_gpu,V100,1.238,2.171,azure,ci_pipeline,rag_qa_service_model,1
fb0153cf-c94e-4806-910f-49dd6c2ce8a3,energy_forecasting,lightgbm,tensorflow,9f720d3,experiment/hyperparam,energy_2,2024,2024-11-07T06:12:50.082371,2024-11-07T06:46:36.407717,success,,0.1774351085607412,0.21665426439928395,0.24862176739475314,rmse,0.0332,21,0.00658,2048,2.186,cpu,,4.071,0.0,aws,scheduled_job,energy_forecasting_model,1
15fc512c-58b2-4961-9938-0d10fd864ac9,energy_forecasting,xgboost,tensorflow,7038384,experiment/new_arch,energy_5,2024,2024-12-28T04:33:59.916038,2024-12-28T05:47:00.350031,success,,0.24410648615711236,0.22173004909282443,0.21462174936203612,rmse,0.0695,24,0.01886,1024,1.012,cpu,,5.23,0.0,on_prem,user,energy_forecasting_model,10
813022c7-171c-4147-b307-eefd51beea72,recsys_clickthrough,tabnet,tensorflow,0a064da,main,recsys_v1,456,2024-11-12T14:30:55.725859,2024-11-12T15:16:52.550674,failed,early_stopped,,,,roc_auc,,65,0.00449,512,1.456,multi_gpu,T4,2.634,2.184,on_prem,ci_pipeline,recsys_clickthrough_model,3
9040433f-508e-463f-b93d-ad54e90c68ad,recsys_clickthrough,lightgbm,xgboost,f8b0e47,develop,recsys_v1,456,2024-09-06T18:34:02.900493,2024-09-06T18:54:03.307588,success,,0.7817005715672735,0.7592620422414104,0.757201578213466,roc_auc,0.2428,38,0.00234,2048,1.406,single_gpu,A100,1.083,0.354,azure,user,recsys_clickthrough_model,9
02414e27-1421-40e9-a792-aede3717472e,rag_qa_service,xgboost,xgboost,f3562b8,bugfix/data_issue,rag_corpus_2,789,2024-03-28T17:33:38.446467,2024-03-28T18:07:31.135463,success,,0.7927565621627648,0.7867772296079315,0.7998838465490107,f1,0.1971,72,0.00065,1024,2.061,single_gpu,V100,1.115,0.607,azure,user,rag_qa_service_model,7
0d10bf11-2bf6-47bf-b572-85685034820b,recsys_clickthrough,tabnet,xgboost,a32bee6,develop,recsys_v5,123,2024-04-25T21:16:00.505111,2024-04-25T22:08:48.529041,success,,0.7832092973105285,0.779986747015777,0.7902649040089553,roc_auc,0.2204,6,0.00193,256,7.094,cpu,,4.038,0.0,gcp,scheduled_job,recsys_clickthrough_model,14
e24676e6-cff0-4bca-ad6b-83ccf06ab1f8,rag_qa_service,cnn,lightgbm,bdab232,main,rag_corpus_5,1337,2024-04-07T09:42:59.363709,2024-04-07T10:23:51.518986,success,,0.8211850935194105,0.8044593565073832,0.8519564048797637,f1,0.1762,6,0.00377,256,13.635,single_gpu,A100,1.213,0.792,gcp,scheduled_job,rag_qa_service_model,3
5d7200a4-a664-4af4-a0cc-ef6f1eb0ce9b,rag_qa_service,lightgbm,xgboost,d7a2672,develop,rag_corpus_1,789,2024-10-06T01:21:37.303788,2024-10-06T01:40:04.545192,success,,0.8020123800738126,0.7926468407132541,0.7879584877118823,f1,0.1791,28,0.00448,512,2.607,cpu,,1.484,0.0,azure,user,rag_qa_service_model,3
b11bd27f-b0c9-4c29-82c9-ad10175dad8d,recsys_clickthrough,transformer,xgboost,757360b,experiment/new_arch,recsys_v3,789,2024-08-11T04:46:57.727595,2024-08-11T05:15:57.010215,success,,0.8542554835394527,0.8368673787305777,0.8491747284108387,roc_auc,0.127,8,0.000521,32,101.821,cpu,,3.563,0.0,aws,user,recsys_clickthrough_model,17
9f7a75d6-4613-495f-a568-4d632f0310bb,rag_qa_service,xgboost,xgboost,6cf37ec,experiment/hyperparam,rag_corpus_4,123,2024-06-03T04:46:07.385757,2024-06-03T05:49:39.479408,success,,0.8005180106845763,0.796975724190942,0.7742081286143236,f1,0.2013,60,0.03745,2048,0.916,cpu,,7.528,0.0,gcp,user,rag_qa_service_model,17
0a291cf7-00ed-489b-a9fd-10533ab9e209,fraud_detection,lightgbm,xgboost,fb26729,develop,fraud_v4,42,2024-04-01T06:43:15.226020,2024-04-01T06:53:56.351075,failed,data_error,,,,roc_auc,,60,0.00991,512,0.962,single_gpu,A100,0.338,0.195,aws,user,fraud_detection_model,17
f8bfe2cd-ee42-4c9f-8a45-f6245a3d0bf8,rag_qa_service,tabnet,xgboost,f66ce9a,develop,rag_corpus_2,123,2024-03-06T06:52:22.290736,2024-03-06T07:20:05.632712,success,,0.8546215133244981,0.8275153795986788,0.824904149135242,f1,0.142,60,0.00012,512,9.078,cpu,,3.218,0.0,on_prem,scheduled_job,rag_qa_service_model,6
b94fe825-6ca0-4a1c-afc8-ef71a97e8c63,fraud_detection,lightgbm,pytorch,0c077c9,experiment/new_arch,fraud_v2,123,2024-08-02T22:26:02.350084,2024-08-02T23:00:34.570260,success,,0.9246083253760701,0.9048563490782457,0.9123727616273434,roc_auc,0.0792,79,0.00046,512,2.511,multi_gpu,V100,3.22,1.548,on_prem,ci_pipeline,fraud_detection_model,1
652f1469-19bc-437d-a224-9fcbd28949ee,recsys_clickthrough,tabnet,tensorflow,98d02a0,main,recsys_v5,1337,2024-04-18T22:20:52.614906,2024-04-18T23:21:15.305250,failed,nan_loss,,,,roc_auc,,25,0.00108,512,4.589,cpu,,3.239,0.0,aws,ci_pipeline,recsys_clickthrough_model,10
60278133-122a-478f-aced-f650a2901790,recsys_clickthrough,transformer,xgboost,50c5edc,bugfix/data_issue,recsys_v1,456,2024-06-20T20:21:19.999136,2024-06-20T21:41:31.566637,success,,0.8320422595857474,0.805919477005861,0.8322177660775419,roc_auc,0.2008,55,0.00016,64,269.907,cpu,,5.485,0.0,azure,ci_pipeline,recsys_clickthrough_model,7
482f5ea0-6c55-43e2-b4d3-2880958c0f1f,recsys_clickthrough,tabnet,sklearn,1baf7be,experiment/hyperparam,recsys_v4,1337,2024-11-05T10:42:36.777239,2024-11-05T11:34:18.214938,failed,infra_error,,,,roc_auc,,69,0.0003,512,5.367,single_gpu,A100,1.131,0.822,azure,scheduled_job,recsys_clickthrough_model,6
85597c4a-e74e-48a2-9bc1-ab29535447b1,recsys_clickthrough,cnn,pytorch,00a1dcf,experiment/new_arch,recsys_v1,456,2024-05-07T14:56:03.801596,2024-05-07T16:57:53.155713,success,,0.816738073885362,0.8129645675027065,0.8168567166074514,roc_auc,0.1684,11,0.00796,128,12.412,single_gpu,T4,6.56,2.035,gcp,scheduled_job,recsys_clickthrough_model,10
cf80a2d8-2945-4f90-bee6-bb2e37d654c2,energy_forecasting,xgboost,sklearn,a5b9025,experiment/hyperparam,energy_4,789,2024-10-17T23:56:54.248429,2024-10-18T00:11:54.191094,success,,0.15626785716803981,0.1596841268164083,0.160484012426204,rmse,0.0098,45,0.0048,2048,0.232,single_gpu,V100,0.355,0.228,gcp,scheduled_job,energy_forecasting_model,14
84823f03-fcf6-49f0-a1fa-becff2926bda,fraud_detection,tabnet,tensorflow,9a8095e,experiment/hyperparam,fraud_v1,123,2024-04-12T08:49:47.463629,2024-04-12T09:17:17.939804,success,,0.8612088148599147,0.8474353078322825,0.8447279609983079,roc_auc,0.1232,76,0.00403,256,5.934,cpu,,2.104,0.0,azure,ci_pipeline,fraud_detection_model,13
e73067ec-f0bf-4014-93bd-c833f91f06ef,recsys_clickthrough,tabnet,sklearn,dcb5067,develop,recsys_v3,789,2024-10-29T18:02:50.739780,2024-10-29T18:32:18.989778,failed,oom,,,,roc_auc,,50,0.00171,256,1.581,single_gpu,T4,1.0,0.493,azure,user,recsys_clickthrough_model,3
2d3b7c3e-e151-4b0c-bd23-4eb28467c8f9,rag_qa_service,tabnet,sklearn,ce257d4,experiment/hyperparam,rag_corpus_2,42,2024-10-27T01:56:00.302479,2024-10-27T02:28:45.228271,success,,0.8300303079008322,0.8338073156320007,0.7873575145913906,f1,0.1866,69,0.00254,512,9.932,single_gpu,T4,0.761,0.497,aws,user,rag_qa_service_model,1
7eb26e14-e96b-46af-86a8-a4d7144a5dbb,energy_forecasting,xgboost,xgboost,d5e1cb0,experiment/hyperparam,energy_2,456,2024-03-14T04:51:58.634427,2024-03-14T05:21:40.573762,success,,0.22258306037625025,0.23724338323287777,0.20864808218224407,rmse,0.0275,18,0.01928,2048,1.863,single_gpu,V100,0.954,0.559,azure,scheduled_job,energy_forecasting_model,5
0e2d617f-0832-4f99-adaa-fc7cdedaf729,recsys_clickthrough,cnn,sklearn,0983552,experiment/hyperparam,recsys_v5,123,2024-03-03T12:22:07.626517,2024-03-03T12:41:33.768145,success,,0.8228439949627977,0.807724754052505,0.8043585893732637,roc_auc,0.2017,19,0.00069,64,15.272,single_gpu,A100,0.393,0.27,azure,user,recsys_clickthrough_model,16
c0b7519b-c9f2-4959-859a-84f56f1aed91,fraud_detection,xgboost,lightgbm,06299db,bugfix/data_issue,fraud_v3,456,2024-05-01T07:13:44.967906,2024-05-01T08:20:03.238157,success,,0.8937911074185694,0.8762017214173499,0.8819247998561899,roc_auc,0.1189,19,0.00254,2048,1.822,single_gpu,A100,1.139,1.165,aws,user,fraud_detection_model,15
8af428bd-ec9a-4ddf-860e-1a9410cb372a,fraud_detection,transformer,tensorflow,ab733d9,experiment/hyperparam,fraud_v4,123,2024-09-12T08:37:26.690455,2024-09-12T09:11:44.413155,success,,0.8844375725345881,0.8476564737982042,0.8403717061568441,roc_auc,0.0764,11,1.9e-05,16,23.278,single_gpu,V100,1.295,0.525,on_prem,scheduled_job,fraud_detection_model,4
6f37021c-0fce-4ed3-90bd-832ac0b03d8d,energy_forecasting,transformer,lightgbm,d45986b,main,energy_3,1337,2024-08-25T01:11:39.753713,2024-08-25T02:03:03.603970,success,,0.28447429294423165,0.32201085674209956,0.3140615150686314,rmse,0.0953,55,0.000287,64,202.642,single_gpu,A100,3.03,0.923,on_prem,user,energy_forecasting_model,20
bb44d126-27aa-4396-9e14-21b45ed30a6b,recsys_clickthrough,tabnet,pytorch,f65d9c6,experiment/hyperparam,recsys_v5,2024,2024-03-27T04:42:42.608570,2024-03-27T05:28:10.230942,failed,early_stopped,,,,roc_auc,,44,0.00519,512,9.208,cpu,,3.043,0.0,on_prem,user,recsys_clickthrough_model,15
3a0df6fe-eb91-4581-a83e-2d8e3992e564,recsys_clickthrough,cnn,lightgbm,11dc67a,main,recsys_v2,123,2024-11-19T20:24:39.817402,2024-11-19T21:09:03.752673,failed,data_error,,,,roc_auc,,71,0.00043,128,12.062,cpu,,2.663,0.0,gcp,scheduled_job,recsys_clickthrough_model,20
65b8198e-2dc5-42bb-bfe3-54822d24b3be,rag_qa_service,lightgbm,pytorch,a59e4f6,experiment/hyperparam,rag_corpus_1,1337,2024-01-03T23:07:28.743993,2024-01-04T00:33:13.496060,success,,0.8193342938159022,0.8189783363620191,0.8082244204722232,f1,0.1817,73,0.01663,1024,1.186,multi_gpu,T4,4.289,6.55,azure,user,rag_qa_service_model,1
9999b896-3f76-44c6-8a08-dc11c2dddf95,energy_forecasting,xgboost,tensorflow,d3b6566,bugfix/data_issue,energy_2,2024,2024-03-04T07:04:21.111113,2024-03-04T07:34:24.707666,success,,0.253322321674985,0.2855151180991382,0.3341386116376186,rmse,0.0596,22,0.01237,1024,1.088,single_gpu,T4,0.609,0.483,on_prem,scheduled_job,energy_forecasting_model,5
56afd775-b9b1-4f68-b478-475538622ff1,recsys_clickthrough,xgboost,sklearn,a2eaf22,experiment/new_arch,recsys_v4,2024,2024-08-08T14:48:09.112406,2024-08-08T15:20:21.984983,success,,0.7731519566388554,0.7741334114191638,0.7668971846345125,roc_auc,0.1908,57,0.00037,2048,1.566,multi_gpu,A100,4.179,2.312,gcp,ci_pipeline,recsys_clickthrough_model,15
a11fb592-1079-4ba5-ae1f-27af428d8b13,rag_qa_service,cnn,pytorch,299d386,bugfix/data_issue,rag_corpus_5,456,2024-01-13T05:07:33.723156,2024-01-13T05:34:19.482751,success,,0.8215095253279767,0.8148477202255369,0.8441758361652029,f1,0.1859,77,0.00631,64,3.207,cpu,,3.431,0.0,on_prem,scheduled_job,rag_qa_service_model,3
c2d5b9eb-0a08-4525-bf24-e200fa2b7399,recsys_clickthrough,tabnet,tensorflow,71e17bf,main,recsys_v5,1337,2024-04-24T01:29:51.215503,2024-04-24T02:00:54.252587,success,,0.849741679153461,0.837908677032411,0.8143028182406131,roc_auc,0.1817,61,0.00059,512,3.734,cpu,,2.479,0.0,azure,ci_pipeline,recsys_clickthrough_model,16
e60cdd1d-01aa-4f21-adc4-459b7bd96f63,energy_forecasting,transformer,tensorflow,fc40ebb,bugfix/data_issue,energy_3,42,2024-08-17T16:40:06.501770,2024-08-17T17:18:35.608443,success,,0.152806762518715,0.16692725831724456,0.19658095833135816,rmse,0.0051,6,0.000465,64,143.324,single_gpu,A100,1.223,0.58,aws,scheduled_job,energy_forecasting_model,16
644f76fa-584b-4463-8218-86300aade02e,fraud_detection,lightgbm,xgboost,1c4944b,bugfix/data_issue,fraud_v2,1337,2024-09-26T17:21:10.676671,2024-09-26T17:51:02.926093,success,,0.849673681684276,0.8367550640642759,0.8502470386314996,roc_auc,0.1895,33,0.01163,2048,1.518,multi_gpu,V100,2.196,3.964,gcp,scheduled_job,fraud_detection_model,6
157b0acd-0050-460b-8fcf-e124430c1c30,fraud_detection,cnn,sklearn,f9ddc66,experiment/new_arch,fraud_v2,123,2024-07-29T21:09:17.171658,2024-07-29T22:14:25.087617,failed,infra_error,,,,roc_auc,,24,0.00025,64,8.508,single_gpu,T4,1.214,1.075,azure,scheduled_job,fraud_detection_model,16
cf391348-1366-42d3-b0a3-6b23fda9d0c3,energy_forecasting,transformer,xgboost,3a64864,experiment/new_arch,energy_4,2024,2024-04-25T05:25:56.468324,2024-04-25T05:39:12.494278,success,,0.22816318314018227,0.24204624986447343,0.2657823289663554,rmse,0.0583,37,0.000847,32,274.647,cpu,,1.339,0.0,aws,scheduled_job,energy_forecasting_model,9
b40eff45-24f6-4d18-9426-771d5f574254,energy_forecasting,xgboost,tensorflow,a6cbb93,experiment/hyperparam,energy_2,456,2024-07-18T21:05:09.547216,2024-07-18T21:31:41.279773,success,,0.24586197830427448,0.2293264089167421,0.20191043203785725,rmse,0.052,15,0.07246,1024,0.532,cpu,,1.874,0.0,aws,ci_pipeline,energy_forecasting_model,4
ea75863e-a817-4090-874f-57fe73ec1143,rag_qa_service,cnn,pytorch,b40909e,develop,rag_corpus_5,2024,2024-02-14T10:52:53.578836,2024-02-14T11:41:30.304626,failed,nan_loss,,,,f1,,75,0.00059,128,10.714,cpu,,3.602,0.0,aws,user,rag_qa_service_model,6
62164d15-2bce-42cf-97db-8d362808ea52,energy_forecasting,cnn,lightgbm,a17fcba,experiment/hyperparam,energy_3,123,2024-10-11T23:12:22.232042,2024-10-11T23:33:48.092224,success,,0.2686092387505018,0.25605612141896694,0.2750401133633785,rmse,0.0706,10,0.00143,128,17.446,single_gpu,T4,1.408,0.344,on_prem,scheduled_job,energy_forecasting_model,9
74ba1327-3ac1-4561-8fcd-7d0106dc5ce3,recsys_clickthrough,transformer,sklearn,7e9272c,develop,recsys_v5,2024,2024-02-08T18:44:50.909952,2024-02-08T19:14:18.548169,failed,oom,,,,roc_auc,,12,0.000494,16,270.065,multi_gpu,A100,1.166,3.585,azure,ci_pipeline,recsys_clickthrough_model,9
