timestamp,project,environment,registry_model_name,registry_version,deployment_id,requests,successful_requests,error_requests,p50_latency_ms,p95_latency_ms,p99_latency_ms,cpu_utilization_mean,memory_utilization_mean,gpu_utilization_mean,drift_score,data_freshness_minutes,sla_violation,incident_id
2024-02-14T00:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,11,11,0,138.491,267.234,441.395,15.4,10.3,40.51,0.6,7.63,False,
2024-02-14T00:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,216,208,8,18.617,38.823,50.026,5.0,5.0,20.53,1.0,8.29,False,INC-640e14c8
2024-02-14T01:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,3996,3894,102,57.794,116.533,192.634,5.0,27.77,43.38,0.745,6.68,False,
2024-02-14T01:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,1596,1561,35,38.347,76.392,123.301,18.13,19.05,,0.98,33.98,False,INC-b0c61765
2024-02-14T01:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,3,3,0,53.494,103.478,129.016,5.0,5.0,1.0,0.634,4.03,False,
2024-02-14T01:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,485,476,9,75.096,157.305,184.857,23.51,39.32,,0.396,9.97,False,
2024-02-14T01:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,2159,2100,59,82.568,144.685,193.827,43.11,22.48,1.0,1.0,1.81,False,INC-640e14c8
2024-02-14T01:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,723,702,21,21.692,51.435,52.435,26.17,18.38,11.22,1.0,7.36,False,INC-9d046636
2024-02-14T02:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,1800,1760,40,103.555,212.257,346.732,9.13,13.98,5.05,1.0,5.73,False,INC-640e14c8
2024-02-14T02:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,2309,2258,51,44.682,92.465,113.66,51.68,43.4,33.18,0.723,4.1,False,
2024-02-14T02:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,2044,2008,36,55.281,132.738,185.792,31.56,33.45,,1.0,20.69,False,INC-d2e3832f
2024-02-14T02:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,1,1,0,10.0,11.0,12.0,5.0,5.0,1.0,0.606,15.37,False,
2024-02-14T02:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,292,283,9,29.067,67.115,71.242,5.0,9.39,27.58,1.0,4.55,False,INC-9d046636
2024-02-14T02:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,231,226,5,81.185,177.279,211.367,35.43,5.0,,0.375,4.45,False,
2024-02-14T03:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,362,353,9,76.306,181.739,222.09,18.73,20.47,,0.378,5.84,False,
2024-02-14T03:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,2012,1963,49,21.04,43.255,64.39,5.0,12.08,23.14,0.752,5.2,False,
2024-02-14T03:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,1117,1099,18,40.422,98.611,99.611,20.36,9.02,1.0,1.0,4.65,False,INC-640e14c8
2024-02-14T03:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,772,756,16,10.0,13.054,21.507,32.43,17.23,,0.998,8.49,False,INC-14553d59
2024-02-14T03:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,10,10,0,87.499,207.729,212.418,7.13,12.04,45.33,0.605,2.28,False,
2024-02-14T03:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,441,429,12,27.821,67.416,96.781,12.66,9.4,1.56,1.0,13.47,False,INC-9d046636
2024-02-14T04:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,477,471,6,79.589,172.805,206.844,34.11,5.0,,0.387,11.72,False,
2024-02-14T04:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,2548,2493,55,40.852,76.556,110.008,54.83,34.76,11.27,0.727,8.3,False,
2024-02-14T04:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,1089,1062,27,53.155,94.709,179.139,15.12,5.0,34.25,1.0,6.32,False,INC-640e14c8
2024-02-14T04:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,457,441,16,52.928,130.938,136.044,5.0,5.0,38.35,1.0,16.67,False,INC-9d046636
2024-02-14T04:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,2662,2607,55,78.924,183.233,186.351,7.2,8.2,,0.984,4.62,False,INC-b0ee17e5
2024-02-14T04:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,11,11,0,104.338,181.348,305.329,16.87,23.23,1.0,0.589,5.43,False,
2024-02-14T05:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,1111,1080,31,39.151,93.806,121.809,5.0,5.0,1.0,1.0,12.28,False,INC-640e14c8
2024-02-14T05:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,616,594,22,51.358,104.868,137.0,5.0,22.43,22.56,1.0,10.12,False,INC-9d046636
2024-02-14T05:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,14,14,0,179.874,442.541,586.515,5.0,33.83,9.63,0.601,18.4,True,
2024-02-14T05:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,2084,2038,46,43.239,83.954,107.845,20.97,6.84,,0.964,18.98,False,INC-b0ee17e5
2024-02-14T05:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,155,152,3,40.626,89.319,124.362,5.0,5.0,,0.432,19.14,False,
2024-02-14T05:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,842,822,20,10.0,13.067,18.855,5.0,10.06,22.94,0.734,2.11,False,
2024-02-14T06:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,32,31,1,353.586,747.012,1121.885,44.49,57.21,56.04,0.572,6.51,True,
2024-02-14T06:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,765,751,14,150.819,340.889,352.548,66.31,58.5,,0.418,9.1,False,
2024-02-14T06:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,7556,7405,151,149.986,345.077,419.393,43.16,46.36,,0.999,7.01,True,INC-0fa01f0e
2024-02-14T06:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,2475,2398,77,256.581,618.819,716.007,40.4,61.26,59.81,1.0,7.09,True,INC-9d046636
2024-02-14T06:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,3917,3807,110,182.435,422.105,436.377,7.68,37.59,35.24,1.0,13.26,True,INC-640e14c8
2024-02-14T06:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,4571,4489,82,79.102,136.408,273.668,31.84,23.44,22.42,0.724,8.93,False,
2024-02-14T07:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,640,628,12,117.227,246.079,321.477,11.05,22.29,,0.427,4.43,False,
2024-02-14T07:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,3411,3291,120,140.459,272.3,400.35,41.09,30.35,27.58,1.0,6.95,True,INC-640e14c8
2024-02-14T07:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,27,27,0,301.607,529.465,833.241,39.56,33.02,6.72,0.539,23.65,True,INC-ae4814a3
2024-02-14T07:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,6832,6673,159,122.604,225.178,377.723,75.43,18.65,76.11,0.733,9.26,False,
2024-02-14T07:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,6777,6613,164,173.806,389.523,449.243,36.23,52.57,,0.967,9.9,True,INC-c1b26dca
2024-02-14T07:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,2514,2456,58,256.608,574.687,857.327,45.3,53.84,51.7,1.0,17.71,True,INC-9d046636
2024-02-14T08:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,5265,5112,153,234.322,456.784,660.031,47.39,51.8,68.84,1.0,4.67,True,INC-640e14c8
2024-02-14T08:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,26,25,1,331.351,592.448,991.757,59.82,55.61,32.35,0.532,3.24,True,INC-ae4814a3
2024-02-14T08:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,912,893,19,218.198,431.78,618.604,41.89,43.48,,0.452,9.75,True,
2024-02-14T08:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,3121,3019,102,333.272,579.012,1065.377,71.26,52.28,86.06,1.0,14.79,True,INC-9d046636
2024-02-14T08:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,7217,7077,140,113.16,220.082,310.1,50.36,63.9,56.83,0.748,3.01,False,
2024-02-14T08:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,10902,10681,221,228.264,558.51,791.201,66.5,40.75,,1.0,5.87,True,INC-2630247d
2024-02-14T09:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,7192,7021,171,106.242,253.081,257.134,49.65,34.98,33.68,0.755,8.19,True,
2024-02-14T09:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,964,943,21,193.134,456.744,542.859,65.29,34.42,,0.473,7.07,True,
2024-02-14T09:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,8857,8578,279,173.614,356.747,462.004,50.58,19.08,,0.987,4.84,True,INC-d7d80b39
2024-02-14T09:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,2399,1792,607,469.775,1083.714,1145.712,42.8,58.95,30.06,1.0,4.29,True,INC-9d046636
2024-02-14T09:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,33,32,1,377.773,797.22,968.334,19.15,35.04,41.59,0.526,19.79,True,INC-ae4814a3
2024-02-14T09:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,4623,4492,131,162.883,315.232,515.678,64.64,29.33,22.42,1.0,9.14,True,INC-640e14c8
2024-02-14T10:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,10584,10294,290,208.877,367.426,699.373,63.2,36.64,,0.988,3.83,True,INC-d7d80b39
2024-02-14T10:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,6762,6589,173,109.199,233.13,316.405,71.94,9.58,59.67,0.77,15.98,False,
2024-02-14T10:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,2068,1999,69,475.777,1059.252,1256.826,51.94,37.96,12.3,1.0,13.3,True,INC-9d046636
2024-02-14T10:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,1326,1302,24,292.368,664.042,959.894,64.98,32.23,,0.463,7.79,True,INC-53f7c5b3
2024-02-14T10:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,34,33,1,377.594,922.87,1143.027,73.84,57.47,38.97,0.495,3.1,True,INC-ae4814a3
2024-02-14T10:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,5018,4893,125,225.64,401.888,636.432,76.26,77.89,71.09,1.0,7.81,True,INC-640e14c8
2024-02-14T11:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,41,40,1,442.117,1047.551,1239.164,46.85,68.48,18.69,0.51,11.9,True,INC-ae4814a3
2024-02-14T11:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,1136,1120,16,250.787,580.571,723.02,56.24,51.56,,0.486,2.1,True,INC-53f7c5b3
2024-02-14T11:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,4956,4861,95,213.031,370.886,491.57,24.44,48.11,1.0,1.0,9.75,True,INC-640e14c8
2024-02-14T11:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,7296,7082,214,176.266,425.991,492.622,18.34,25.28,,0.962,4.26,True,
2024-02-14T11:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,8905,8737,168,131.667,269.715,342.361,67.11,48.43,30.34,0.765,6.14,True,
2024-02-14T11:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,2894,2799,95,606.771,1274.342,1748.364,57.4,79.1,38.11,1.0,6.02,True,INC-9d046636
2024-02-14T12:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,9234,8942,292,186.771,332.799,609.742,26.33,5.0,,0.967,6.83,True,
2024-02-14T12:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,3774,3670,104,172.226,341.366,534.658,59.13,53.74,67.25,1.0,5.38,True,INC-640e14c8
2024-02-14T12:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,5041,4993,48,86.551,161.82,274.379,27.85,34.38,20.44,0.776,3.73,False,
2024-02-14T12:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,22,22,0,332.784,582.609,1096.95,9.41,14.96,1.0,0.508,10.07,True,INC-ae4814a3
2024-02-14T12:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,2504,2421,83,461.138,867.23,1399.9,53.09,49.44,69.14,1.0,4.08,True,INC-9d046636
2024-02-14T12:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,967,945,22,197.833,342.656,555.3,22.38,23.36,,0.494,5.08,False,
2024-02-14T13:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,4515,4431,84,77.646,134.28,270.21,39.56,41.29,6.34,0.8,9.56,False,
2024-02-14T13:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,7536,7375,161,143.494,322.532,412.26,50.51,52.86,,0.928,7.53,True,INC-1592112d
2024-02-14T13:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,2191,2111,80,416.633,1033.693,1348.637,59.48,50.32,66.4,1.0,14.47,True,INC-9d046636
2024-02-14T13:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,1456,1422,34,329.385,613.213,828.67,69.66,75.81,,0.517,8.56,True,INC-43f80a9f
2024-02-14T13:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,37,37,0,422.426,775.856,1180.404,72.4,63.51,56.43,0.529,17.09,True,INC-ae4814a3
2024-02-14T13:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,2907,2820,87,125.4,273.103,417.813,17.61,24.77,28.57,1.0,22.49,True,INC-640e14c8
2024-02-14T14:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,491,479,12,146.487,288.645,447.785,7.23,26.84,,0.527,6.79,False,
2024-02-14T14:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,5000,4939,61,91.891,184.173,312.978,35.77,17.44,15.55,0.759,10.57,False,
2024-02-14T14:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,1500,1445,55,286.901,616.474,902.238,43.65,32.95,18.16,1.0,5.42,True,INC-9d046636
2024-02-14T14:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,30,29,1,331.036,685.271,783.627,24.75,46.3,62.09,0.595,2.63,True,INC-ae4814a3
2024-02-14T14:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,5584,5462,122,134.857,241.098,394.13,24.84,33.33,,0.908,8.65,False,INC-cb879d9d
2024-02-14T14:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,4732,4602,130,195.152,472.505,538.252,42.13,50.97,38.12,1.0,27.44,True,INC-640e14c8
2024-02-14T15:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,33,32,1,426.527,1039.949,1040.949,29.25,25.74,26.86,0.585,6.4,True,INC-ae4814a3
2024-02-14T15:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,3474,3384,90,161.569,328.542,420.058,31.32,31.62,52.57,1.0,5.76,True,INC-640e14c8
2024-02-14T15:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,4645,4520,125,120.586,289.246,375.437,45.99,41.0,,0.869,4.61,True,INC-cb879d9d
2024-02-14T15:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,1936,1876,60,399.927,794.185,1334.914,58.09,60.45,25.14,1.0,7.8,True,INC-9d046636
2024-02-14T15:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,673,662,11,191.615,412.17,584.613,37.96,14.59,,0.52,14.64,True,
2024-02-14T15:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,3948,3896,52,58.196,116.594,173.641,33.03,5.0,1.0,0.734,16.32,False,
2024-02-14T16:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,4476,4386,90,99.704,179.804,303.553,8.67,25.35,,0.886,4.65,False,INC-775a75b6
2024-02-14T16:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,2018,1960,58,466.038,854.544,1346.587,15.05,31.0,39.61,1.0,11.92,True,INC-9d046636
2024-02-14T16:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,32,31,1,359.591,871.943,1144.184,47.46,45.74,58.83,0.608,9.92,True,INC-ae4814a3
2024-02-14T16:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,1074,1050,24,258.114,515.644,692.559,30.17,40.61,,0.518,14.34,True,INC-c4cb0969
2024-02-14T16:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,3669,3571,98,142.825,256.901,330.135,34.21,42.19,23.4,1.0,5.28,True,INC-640e14c8
2024-02-14T16:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,3929,3848,81,64.756,144.858,187.831,20.15,35.15,1.0,0.729,6.71,False,
2024-02-14T17:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,5024,4931,93,86.199,205.663,241.388,47.02,28.37,24.34,0.743,7.58,False,
2024-02-14T17:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,7216,7109,107,154.5,286.7,531.744,39.33,46.29,,0.856,10.19,True,INC-c63d57ec
2024-02-14T17:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,5100,4895,205,235.823,505.052,618.134,63.12,44.42,81.7,1.0,3.79,True,INC-640e14c8
2024-02-14T17:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,26,25,1,277.535,671.516,932.104,41.83,21.68,18.92,0.597,2.75,True,INC-ae4814a3
2024-02-14T17:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,1432,1392,40,267.873,527.032,858.592,35.73,14.25,52.19,1.0,12.59,True,INC-9d046636
2024-02-14T17:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,968,941,27,185.086,434.733,472.849,54.4,34.71,,0.521,18.62,True,
2024-02-14T18:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,6280,6132,148,252.836,454.814,874.818,68.32,63.64,63.96,1.0,10.27,True,INC-640e14c8
2024-02-14T18:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,32,31,1,390.667,918.721,1305.89,41.45,39.88,37.8,0.593,9.19,True,INC-ae4814a3
2024-02-14T18:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,2615,2517,98,541.827,1344.443,1767.485,72.92,69.76,18.07,1.0,31.36,True,INC-9d046636
2024-02-14T18:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,6885,6849,36,116.448,276.714,277.714,42.49,18.94,39.46,0.729,23.15,True,
2024-02-14T18:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,11657,11374,283,256.163,619.524,731.568,80.31,64.36,,0.863,6.43,True,INC-4ea4dccb
2024-02-14T18:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,1550,1517,33,373.664,902.384,1109.638,56.83,44.9,,0.662,5.85,True,
2024-02-14T19:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,4234,4118,116,180.139,404.789,620.974,72.38,64.09,49.33,1.0,5.44,True,INC-640e14c8
2024-02-14T19:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,7209,7065,144,129.436,285.42,315.678,64.52,60.29,65.6,0.75,2.58,True,
2024-02-14T19:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,30,29,1,351.419,753.86,1142.968,45.7,65.28,45.26,0.61,9.78,True,INC-ae4814a3
2024-02-14T19:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,1264,1242,22,288.533,541.331,731.387,40.12,35.65,,0.629,7.21,True,INC-71ec4287
2024-02-14T19:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,9756,9454,302,199.989,492.13,689.089,44.99,50.68,,0.875,19.27,True,
2024-02-14T19:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,2210,2148,62,395.506,851.589,1128.745,66.77,30.23,13.49,1.0,1.93,True,INC-9d046636
2024-02-14T20:00:00,rag_qa_service,prod,rag_qa_service_model,13,a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,5868,5721,147,98.972,221.883,250.537,41.44,21.62,58.33,0.733,10.88,False,
2024-02-14T20:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,10923,10813,110,239.942,588.646,823.449,50.21,21.53,,0.882,3.99,True,
2024-02-14T20:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,4902,4743,159,196.361,452.199,532.414,70.18,74.21,78.47,1.0,7.68,True,INC-640e14c8
2024-02-14T20:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,794,778,16,186.803,333.239,486.915,39.03,26.27,,0.632,13.21,False,
2024-02-14T20:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,31,30,1,317.673,788.104,1082.416,29.01,70.79,45.16,0.622,9.18,True,INC-ae4814a3
2024-02-14T20:00:00,rag_qa_service,staging,rag_qa_service_model,10,385f0a9a-21f2-446f-8abb-99ec5b9d26ae,2797,2702,95,578.903,1389.101,1541.398,58.39,45.18,91.21,1.0,9.91,True,INC-9d046636
2024-02-14T21:00:00,energy_forecasting,staging,energy_forecasting_model,4,d8c78093-f247-41cd-9201-58eebaed257a,1063,1039,24,244.369,539.038,706.8,20.22,53.25,,0.655,4.79,True,
2024-02-14T21:00:00,energy_forecasting,dev,energy_forecasting_model,7,9ea1624f-3e3a-483c-b76c-3eb853b15e0f,43,42,1,471.666,991.472,1201.082,79.73,50.62,68.4,0.621,11.66,True,INC-ae4814a3
2024-02-14T21:00:00,rag_qa_service,prod,rag_qa_service_model,4,771144da-7dba-4145-b328-50c4c1f7b199,8388,8288,100,190.865,463.069,464.069,60.84,45.42,,0.915,16.79,True,
2024-02-14T21:00:00,energy_forecasting,prod,energy_forecasting_model,10,937d2173-1e81-4b92-a723-f4763972e8e8,3608,3510,98,159.38,343.848,418.612,57.09,45.88,21.45,1.0,8.64,True,INC-640e14c8
