deploy_id,project,environment,deployed_at,rolled_back_at,run_id,registry_model_name,registry_version,ci_pipeline_id,strategy,traffic_shift_percent,status,failure_stage,failure_reason,initiated_by,kubernetes_namespace,image_tag
fbebfaa4-dae5-4557-996b-24ff3a3c0d43,fraud_detection,prod,2024-09-10T15:02:19.942432,2024-09-10T17:47:27.455126,19a78d35-6704-4408-946c-c10dacb49609,fraud_detection_model,15,ci-9ee5f5f,blue_green,100,rolled_back,post_deploy_checks,config_error,user,ml-prod,fraud-detection-service:15.0.14
2de0349a-b0f0-4b64-b8ef-71eb438ba4e6,energy_forecasting,staging,2024-06-11T10:20:27.349651,,cbff25f7-64c2-414b-8062-5453449a23d8,energy_forecasting_model,18,ci-027e02f,blue_green,100,success,,,security_patch,ml-staging,energy-forecasting-service:18.5.6
a14c78ae-079d-4c8c-a4a1-39338155d84d,fraud_detection,dev,2024-11-14T02:12:35.479828,,4d307544-36d8-4fcd-8256-c1762a134a55,fraud_detection_model,19,ci-1f20fde,rolling,100,success,,,user,ml-dev,fraud-detection-service:19.0.9
5298a59a-3890-4a51-8c9a-6b29f6e6dc85,recsys_clickthrough,staging,2024-10-25T04:59:30.208969,,01eef22b-7ae2-4387-a2ed-bea76b8df870,recsys_clickthrough_model,10,ci-e58b387,shadow,10,success,,,auto_retrain,ml-staging,recsys-clickthrough-service:10.9.14
5003c774-18fe-4f69-b1fe-a570f2cc0899,rag_qa_service,prod,2024-11-23T05:04:06.043958,,cd2fc1eb-52e2-4c8f-845b-40944f3f4e09,rag_qa_service_model,7,ci-4ba581d,rolling,100,success,,,security_patch,ml-prod,rag-qa-service-service:7.2.15
873405bc-9921-473d-9aaa-1f166d27a50e,fraud_detection,dev,2024-10-12T16:07:39.677194,,d42e47ab-1c3d-4f48-b371-27eb2d5c3f4a,fraud_detection_model,12,ci-425f825,rolling,100,success,,,security_patch,ml-dev,fraud-detection-service:12.7.13
e72fc4f7-5f57-47e7-bc61-99d607ff138e,energy_forecasting,prod,2024-04-02T02:03:02.674946,,c966d267-825f-40d5-b013-5854d574b5a2,energy_forecasting_model,7,ci-e93e16b,blue_green,100,success,,,security_patch,ml-prod,energy-forecasting-service:7.5.9
d40360fe-7009-4327-b26c-fd4aacaba5fc,recsys_clickthrough,dev,2024-08-16T14:02:00.481928,,f6e19e1f-833c-4f53-8925-e9351ee322ea,recsys_clickthrough_model,19,ci-dc84bed,rolling,100,success,,,security_patch,ml-dev,recsys-clickthrough-service:19.0.16
0fa00cca-97a7-4708-abad-5bcf54b183b0,fraud_detection,staging,2024-03-17T08:16:48.731854,,1f7e5fd2-bcc2-4541-8fc4-ea00656d4801,fraud_detection_model,7,ci-e0e6e55,rolling,100,success,,,security_patch,ml-staging,fraud-detection-service:7.3.11
36253b7c-419f-462d-9aec-ae35b8bb315e,energy_forecasting,prod,2024-03-31T15:17:38.554072,,30205fa9-3ac5-47c4-838f-ffb9c80bfeec,energy_forecasting_model,8,ci-c22757d,blue_green,100,success,,,security_patch,ml-prod,energy-forecasting-service:8.7.15
aa1ff131-31a4-4ea6-bd49-55bb20504c8f,rag_qa_service,dev,2024-09-30T23:48:08.390639,,def2354d-8f14-4101-ad1e-9272a272489d,rag_qa_service_model,16,ci-28249c7,blue_green,100,success,,,auto_retrain,ml-dev,rag-qa-service-service:16.9.1
6a36acaf-bbca-4730-9a2d-caf83b1f4aca,recsys_clickthrough,dev,2024-01-13T16:35:48.956143,,fca3d98b-680e-44e0-8afd-fa3136c85568,recsys_clickthrough_model,4,ci-f84b6ee,rolling,100,success,,,user,ml-dev,recsys-clickthrough-service:4.6.13
33847523-9c49-457e-8101-26afdffb9e2a,energy_forecasting,dev,2024-10-14T01:00:19.682960,,62164d15-2bce-42cf-97db-8d362808ea52,energy_forecasting_model,9,ci-1595027,blue_green,100,success,,,auto_retrain,ml-dev,energy-forecasting-service:9.4.19
557b39d5-c21f-4975-a746-86ef7eb289ed,fraud_detection,prod,2024-07-01T01:21:54.084239,,774668f5-636e-4344-a595-1c3575007903,fraud_detection_model,18,ci-ef7a631,rolling,100,success,,,auto_retrain,ml-prod,fraud-detection-service:18.5.3
4b95443c-3e1e-49cb-91bb-775a75449fca,rag_qa_service,staging,2024-05-27T04:55:33.058826,,161c0ebe-04bb-4ae4-9334-e35955af295c,rag_qa_service_model,8,ci-05f5345,rolling,100,success,,,auto_retrain,ml-staging,rag-qa-service-service:8.5.13
53dd1010-56e6-4492-9634-a15ce2531741,fraud_detection,prod,2024-07-25T04:50:14.500684,,913e1f71-2a82-4a50-acaf-e99e99115b1c,fraud_detection_model,20,ci-3ce7fc6,canary,25,success,,,user,ml-prod,fraud-detection-service:20.8.19
1f0c2400-3b17-40d3-bdea-d02fecde5554,energy_forecasting,dev,2024-08-18T04:14:07.794841,,3bbb8878-f8e1-45c2-a37e-0ff56ccf6fac,energy_forecasting_model,10,ci-0375575,blue_green,100,failed,build,test_failure,user,ml-dev,energy-forecasting-service:10.1.20
88bc8184-3e77-488e-8e51-69f1b5d1cbc4,rag_qa_service,prod,2024-07-27T20:53:12.343875,,d57bc5f4-5cb2-49e0-854b-16846093a2f1,rag_qa_service_model,1,ci-ec9fda6,canary,75,success,,,security_patch,ml-prod,rag-qa-service-service:1.9.16
40195b10-db68-45e7-ac87-1d023e23fa2f,energy_forecasting,prod,2024-10-13T18:31:41.919605,,c899d05e-aaae-41fb-b0da-28f487d21d14,energy_forecasting_model,16,ci-15c8915,blue_green,100,success,,,user,ml-prod,energy-forecasting-service:16.2.1
f0318c69-d2ff-4bba-a6a6-104f210d5209,fraud_detection,dev,2024-01-09T08:29:34.987623,,683b1200-2a82-4d77-bc7b-cc685634d2d9,fraud_detection_model,3,ci-bbf670e,rolling,100,success,,,security_patch,ml-dev,fraud-detection-service:3.3.17
21e8addc-0442-46b4-ae05-2f3804e003d6,rag_qa_service,staging,2024-05-17T11:34:27.962075,,90c2ab5f-31eb-4b59-90b9-62816252c45e,rag_qa_service_model,7,ci-834f71c,shadow,100,success,,,auto_retrain,ml-staging,rag-qa-service-service:7.6.12
a047355e-06cf-40be-94da-582131bee13b,rag_qa_service,dev,2024-02-26T19:59:59.557048,,5ccb89b5-a1a0-4f07-b45e-e81537ce6359,rag_qa_service_model,17,ci-84b22c6,blue_green,100,success,,,auto_retrain,ml-dev,rag-qa-service-service:17.4.4
60f607e1-8479-48f2-b5f7-216f2f09c3a9,rag_qa_service,prod,2024-05-20T13:51:43.033783,,08a01be9-efd7-430d-8dad-5d9a4398dd33,rag_qa_service_model,16,ci-78ccc96,blue_green,100,success,,,user,ml-prod,rag-qa-service-service:16.7.19
266bb457-35ca-4243-8811-b3ef943429c8,rag_qa_service,prod,2024-04-30T04:21:25.787221,,45175e0c-8d40-4013-a34c-853812e4f63f,rag_qa_service_model,18,ci-7d49267,rolling,100,success,,,user,ml-prod,rag-qa-service-service:18.4.8
7e556699-5641-4f62-aa85-3c6215e61f18,fraud_detection,dev,2024-07-12T06:53:57.474027,,d5e9c3e8-a3a0-4bae-9673-92912f7b09f8,fraud_detection_model,12,ci-c6a34fa,rolling,100,failed,deploy,healthcheck_fail,security_patch,ml-dev,fraud-detection-service:12.0.17
c494ee51-c94c-4bf3-bd42-b0656c2bad68,energy_forecasting,prod,2024-08-17T18:48:24.282497,,5067d513-eec2-4be4-b68c-abc4b898b51b,energy_forecasting_model,20,ci-6ac1ea8,shadow,75,success,,,user,ml-prod,energy-forecasting-service:20.9.4
f619cacf-3569-4102-bab1-df0a1d248c4b,recsys_clickthrough,dev,2024-09-10T08:11:53.127914,,7d76a8e2-d70a-4fd2-86fd-43b79fadf33e,recsys_clickthrough_model,2,ci-672073b,rolling,100,success,,,auto_retrain,ml-dev,recsys-clickthrough-service:2.0.12
d8c78093-f247-41cd-9201-58eebaed257a,energy_forecasting,staging,2024-02-09T23:11:48.448709,,949e1f69-c82b-41ad-8a78-f9a7d8294065,energy_forecasting_model,4,ci-e858045,rolling,100,success,,,security_patch,ml-staging,energy-forecasting-service:4.6.10
b555aab6-747c-4a8a-973d-7f1fd3a476f7,recsys_clickthrough,staging,2024-06-10T18:06:36.739098,,b34d7f23-6909-487e-a6de-a6ff2df9b412,recsys_clickthrough_model,5,ci-d76a051,shadow,50,success,,,security_patch,ml-staging,recsys-clickthrough-service:5.2.12
f31cc296-b47a-4c19-904f-2da3548dc3ba,rag_qa_service,staging,2024-06-19T07:01:22.118052,,a511b1f2-6be9-4474-926b-bb3b5c4bae36,rag_qa_service_model,13,ci-363751f,shadow,50,success,,,auto_retrain,ml-staging,rag-qa-service-service:13.3.8
7f1f63c1-8fd3-480f-a593-c9f010f18514,energy_forecasting,prod,2024-01-02T03:54:39.513821,,71d5e2a2-a085-4b4f-b327-0bc1c7522891,energy_forecasting_model,5,ci-f877150,blue_green,100,success,,,auto_retrain,ml-prod,energy-forecasting-service:5.1.20
554bbb59-4a1d-44a1-bb39-dbc878437d51,rag_qa_service,staging,2024-06-21T21:00:11.403470,,74a7a847-3663-4b04-a8b5-f82a15d942b8,rag_qa_service_model,9,ci-c6a35d5,rolling,100,success,,,security_patch,ml-staging,rag-qa-service-service:9.1.20
e96d6c02-b0e4-40f3-938b-83a0bbf47375,energy_forecasting,dev,2024-02-16T01:04:21.306450,,3f25f117-9106-4354-93d0-862e00418c0a,energy_forecasting_model,7,ci-d76b3da,rolling,100,success,,,security_patch,ml-dev,energy-forecasting-service:7.0.8
5f125a22-3a46-4298-b312-eeb24a3768c3,fraud_detection,dev,2024-04-13T01:30:21.697324,,d89ac447-ec5e-45a2-8eaa-b5c2d2511607,fraud_detection_model,7,ci-91d0521,shadow,100,success,,,auto_retrain,ml-dev,fraud-detection-service:7.5.14
4559b23b-b5f1-44f7-8d92-41e156e69c6f,rag_qa_service,prod,2024-07-12T11:14:56.342459,,65d7d02f-f86a-4011-a21f-5a2f710cdc29,rag_qa_service_model,18,ci-690d7b5,rolling,100,failed,deploy,infra_error,security_patch,ml-prod,rag-qa-service-service:18.6.3
937d2173-1e81-4b92-a723-f4763972e8e8,energy_forecasting,prod,2024-02-07T00:55:37.862391,,e4d90fcd-688e-4e9a-9e5c-6d6d9718a0de,energy_forecasting_model,10,ci-834da7e,rolling,100,success,,,security_patch,ml-prod,energy-forecasting-service:10.5.3
e7ad68dd-adff-4563-82d3-76fd88547ed1,fraud_detection,dev,2024-07-31T18:41:07.810311,,ec17cef7-4b61-4e40-b0b6-58f4b717999f,fraud_detection_model,1,ci-f1875ed,blue_green,100,success,,,user,ml-dev,fraud-detection-service:1.4.14
c42e35a6-e89b-4eb4-b219-a1153ca40457,energy_forecasting,dev,2024-12-19T05:40:39.090741,,2b594d5f-599d-4036-be4c-37bf956363db,energy_forecasting_model,13,ci-7316660,rolling,100,success,,,user,ml-dev,energy-forecasting-service:13.3.12
72fab6d5-0199-4d9d-9ab0-42842c8a5ed2,rag_qa_service,dev,2024-11-06T01:13:49.743707,,ed3a66c9-0c89-404f-af2f-52a2eaeb4091,rag_qa_service_model,20,ci-2752720,rolling,100,success,,,user,ml-dev,rag-qa-service-service:20.6.20
d13eeaee-f6d1-48e1-8fd8-b2bdeffc30fb,energy_forecasting,prod,2024-05-20T00:37:08.942565,,b39ebdbe-b81b-4ff8-ba00-43cb7f55b2df,energy_forecasting_model,2,ci-10fedee,rolling,100,success,,,security_patch,ml-prod,energy-forecasting-service:2.7.1
f0df3377-6d21-4998-8c38-58f572523eb8,rag_qa_service,staging,2024-05-15T03:02:30.693714,,d787528f-a1cf-487f-8719-00dadefa2e55,rag_qa_service_model,19,ci-2b16d9c,rolling,100,success,,,user,ml-staging,rag-qa-service-service:19.5.6
e86abeb7-b8e5-4e67-975a-9003ba79c2e8,rag_qa_service,staging,2024-03-04T23:16:47.743363,,fb94dd6e-45a9-4ba1-8774-b5befa04e988,rag_qa_service_model,8,ci-58bbfd6,rolling,100,success,,,auto_retrain,ml-staging,rag-qa-service-service:8.0.14
43f37ef1-aaae-4ec5-b621-f4707e6dd0ca,fraud_detection,staging,2024-01-19T19:33:33.786316,,df1d9daa-4030-43ad-8464-1898a2439e70,fraud_detection_model,10,ci-a685e51,rolling,100,failed,test,test_failure,user,ml-staging,fraud-detection-service:10.2.1
b60c4cec-4620-477e-ae96-730ce95045ff,rag_qa_service,dev,2024-07-26T10:48:55.991305,,b89518dd-d48d-48dd-b0e6-759c6bf683a7,rag_qa_service_model,13,ci-805034c,blue_green,100,success,,,security_patch,ml-dev,rag-qa-service-service:13.3.7
d5242b4c-1530-43d8-9bf1-2b0bc6c95eb5,energy_forecasting,prod,2024-11-27T10:23:17.666665,,6c1488b7-bf93-41e1-addb-79db652ac4ea,energy_forecasting_model,2,ci-b3b0984,canary,50,success,,,auto_retrain,ml-prod,energy-forecasting-service:2.4.7
3a243712-e7fb-4ce3-8f9c-525c5a8e3b2c,energy_forecasting,staging,2024-03-16T16:42:55.010238,,76fcb48f-f39b-4502-858d-f32bd4cdf577,energy_forecasting_model,13,ci-0f40d5b,blue_green,100,success,,,security_patch,ml-staging,energy-forecasting-service:13.2.17
a1a48fa0-e72a-4175-a9b9-22ba7cab4d9c,rag_qa_service,prod,2024-02-10T14:55:28.160869,,b0ae6361-3890-42ca-88f1-882a22d50072,rag_qa_service_model,13,ci-b1ad587,canary,100,success,,,security_patch,ml-prod,rag-qa-service-service:13.7.11
ace034f4-e79c-42c8-8741-71c08555a48b,rag_qa_service,dev,2024-05-05T19:33:45.733590,,d0b2753a-ef38-4a79-bd1d-0a9b55c2299b,rag_qa_service_model,4,ci-3c1055d,shadow,100,success,,,user,ml-dev,rag-qa-service-service:4.6.19
4f6e6eba-89c3-4c32-8776-e71fe4be4d8e,rag_qa_service,prod,2024-11-10T18:23:24.650236,,6957cf2e-ccb7-40a6-8021-f9eb19842a14,rag_qa_service_model,6,ci-9f6a09d,blue_green,100,success,,,security_patch,ml-prod,rag-qa-service-service:6.4.1
ec564495-f3be-477f-b48c-a36ebfb190c6,rag_qa_service,dev,2024-03-16T08:56:31.317091,,d7701b24-5e89-422c-8a6d-2ccf60d7d8f5,rag_qa_service_model,9,ci-df53d7a,shadow,50,success,,,auto_retrain,ml-dev,rag-qa-service-service:9.5.0
69067adf-4e7b-48e1-a289-d7472adc32b3,recsys_clickthrough,staging,2024-12-22T20:48:16.772003,,24d25ac4-8e7f-42b3-ae47-8eed0c62c0a4,recsys_clickthrough_model,20,ci-2f21a20,rolling,100,failed,post_deploy_checks,infra_error,user,ml-staging,recsys-clickthrough-service:20.6.2
90df08ec-d158-4e24-96c2-4693585184ae,energy_forecasting,dev,2024-08-10T23:31:56.959282,,5c2299e2-f648-4470-b808-cca344301b41,energy_forecasting_model,19,ci-fec60a9,rolling,100,success,,,security_patch,ml-dev,energy-forecasting-service:19.0.17
f775afd8-1d5b-4e92-be69-23234ba9b3a2,energy_forecasting,dev,2024-03-04T16:25:25.202407,,d48ef4b6-7bb2-477a-8d4c-49f8823fd690,energy_forecasting_model,19,ci-ba85dab,rolling,100,success,,,auto_retrain,ml-dev,energy-forecasting-service:19.7.15
5128f61b-7e3b-405a-8d91-8f7114f14b6a,energy_forecasting,prod,2024-12-07T13:13:11.908789,,c2c5e701-653f-41b2-8f98-14f271498a92,energy_forecasting_model,11,ci-7b8e196,rolling,100,success,,,security_patch,ml-prod,energy-forecasting-service:11.9.12
d3dc2911-27b3-41ad-87c1-c6bf2793c658,recsys_clickthrough,dev,2024-05-07T20:56:12.347878,,85597c4a-e74e-48a2-9bc1-ab29535447b1,recsys_clickthrough_model,10,ci-96cafd2,rolling,100,success,,,auto_retrain,ml-dev,recsys-clickthrough-service:10.1.6
4f8a6602-c00e-4e3c-a1ec-b3698bfc04a5,recsys_clickthrough,dev,2024-04-16T22:11:14.961980,,5c6b83af-e688-4ada-9f5c-b3d3577054af,recsys_clickthrough_model,10,ci-95056be,blue_green,100,failed,post_deploy_checks,timeout,security_patch,ml-dev,recsys-clickthrough-service:10.8.13
1f3bf608-a72a-47ff-8152-8944b74320d0,fraud_detection,staging,2024-06-10T04:39:51.718777,,5a79257e-609c-4bea-b8dc-e3a7a5645c89,fraud_detection_model,17,ci-778f473,blue_green,100,success,,,security_patch,ml-staging,fraud-detection-service:17.9.10
67145f44-57bf-46c4-9a23-c0a7f2fe652a,recsys_clickthrough,staging,2024-07-31T13:35:41.966226,,7801c576-ff87-4c2d-aef5-823b5262a834,recsys_clickthrough_model,5,ci-9c22013,rolling,100,success,,,security_patch,ml-staging,recsys-clickthrough-service:5.6.8
496c1639-5de4-4863-93d6-0b3c60ab2b2e,recsys_clickthrough,staging,2024-10-15T17:48:00.028393,,f7bf3e61-8224-45cd-ae54-833af1b3fda2,recsys_clickthrough_model,18,ci-16935a3,rolling,100,success,,,user,ml-staging,recsys-clickthrough-service:18.3.17
ff0705f5-c4f5-4bda-9d6c-5f58534d1f95,recsys_clickthrough,staging,2024-12-30T13:32:47.431694,,1e0be465-982f-4393-857c-19758a754154,recsys_clickthrough_model,3,ci-cb73556,rolling,100,success,,,user,ml-staging,recsys-clickthrough-service:3.0.4
65a42b0d-f771-43cd-9fce-466cd00e59bf,rag_qa_service,staging,2024-08-11T22:23:53.746195,,d36f8606-65b0-4ded-8cf2-6d2424cae3a7,rag_qa_service_model,5,ci-1229a3b,rolling,100,success,,,user,ml-staging,rag-qa-service-service:5.7.7
f8559aa5-ad7c-4eee-b774-32b0a11d1cf1,recsys_clickthrough,staging,2024-07-29T16:01:27.336466,,f1994b1a-92a1-40bd-b0c2-5b089d4f8138,recsys_clickthrough_model,11,ci-a85ec94,rolling,100,success,,,security_patch,ml-staging,recsys-clickthrough-service:11.7.11
7da0ace0-488d-47dc-b150-e1d87b8ac6d3,energy_forecasting,prod,2024-03-09T23:12:16.413504,,e42d90f4-e9a4-4993-bb7c-6b27c1e1cdf4,energy_forecasting_model,5,ci-b77d141,canary,75,success,,,user,ml-prod,energy-forecasting-service:5.4.6
2a3b09f4-d5ac-4ebd-9c6f-e20b6bdbe6ce,recsys_clickthrough,dev,2024-08-21T17:01:52.470822,,4ab71594-e3ba-4bff-84ae-c22bc5224925,recsys_clickthrough_model,11,ci-155d2f2,rolling,100,success,,,security_patch,ml-dev,recsys-clickthrough-service:11.4.16
adffe355-d9ba-4274-ba7c-19d528306ac3,rag_qa_service,dev,2024-08-24T17:17:02.833473,,e8ce8791-5977-450e-b2e1-d5b96caeea47,rag_qa_service_model,8,ci-af29396,rolling,100,success,,,auto_retrain,ml-dev,rag-qa-service-service:8.7.0
2f16f4e1-31b8-4249-b9c1-e46be1bee7ae,recsys_clickthrough,prod,2024-11-04T03:55:13.941143,,88dca8ff-cc1b-4b05-ab1c-702483c86c79,recsys_clickthrough_model,5,ci-3ea4c0b,canary,50,success,,,user,ml-prod,recsys-clickthrough-service:5.4.4
f706ca71-e962-47d2-8e12-a9378c1f5fe0,rag_qa_service,prod,2024-06-05T08:09:55.623244,,7f0249d5-2381-4a19-89a6-2df41ce6f76f,rag_qa_service_model,12,ci-5d2e0dc,canary,25,success,,,security_patch,ml-prod,rag-qa-service-service:12.8.20
e33b43fe-744e-4326-a209-8e85a48c98a5,recsys_clickthrough,staging,2024-07-17T16:45:36.051877,,755a94ab-3989-473c-8cdf-5332a881ad78,recsys_clickthrough_model,14,ci-d95f58c,blue_green,100,failed,build,healthcheck_fail,security_patch,ml-staging,recsys-clickthrough-service:14.1.3
ca2f74ef-4477-449d-bbe9-0cebc19ad3f3,fraud_detection,dev,2024-07-01T15:14:57.822662,,8abb5615-b675-4942-a455-bfb8040b0287,fraud_detection_model,6,ci-6add4ea,rolling,100,success,,,auto_retrain,ml-dev,fraud-detection-service:6.2.9
1c9609e7-9755-46d7-b983-39d3a8d03227,fraud_detection,prod,2024-09-11T17:51:16.872609,,a4c8089f-7546-4f9c-af1e-32c30f388896,fraud_detection_model,4,ci-0213bc9,canary,25,success,,,security_patch,ml-prod,fraud-detection-service:4.2.4
25e0246d-b699-4fd2-b62a-208b67bb2920,fraud_detection,staging,2024-02-29T22:05:50.030480,,a421030e-0ad0-4769-96f1-566192ec99cc,fraud_detection_model,10,ci-7a36eec,rolling,100,success,,,auto_retrain,ml-staging,fraud-detection-service:10.4.15
f93ad293-eeb3-462e-a19e-39dab309f3e8,energy_forecasting,staging,2024-09-28T09:26:28.439457,,180bf499-64a6-4e3b-862c-3a7a82809639,energy_forecasting_model,6,ci-e8f09c1,blue_green,100,success,,,user,ml-staging,energy-forecasting-service:6.5.4
8e81a2cc-b5d2-4cea-a0a7-6e12cbb5901f,fraud_detection,dev,2024-04-14T14:11:24.301777,,95fe42e7-9030-4929-86b8-fc729efcc133,fraud_detection_model,11,ci-241518e,rolling,100,success,,,auto_retrain,ml-dev,fraud-detection-service:11.6.8
e416cc8b-4c13-462a-b71d-c24bd3ac0d81,fraud_detection,staging,2024-05-29T00:11:23.784030,,f7ede834-c7de-48b3-9180-cf66d3793206,fraud_detection_model,19,ci-3a65c25,rolling,100,success,,,security_patch,ml-staging,fraud-detection-service:19.1.10
771144da-7dba-4145-b328-50c4c1f7b199,rag_qa_service,prod,2024-02-05T11:39:46.577204,,16026cd7-e578-4f9e-ab2f-4ebf3921d2f9,rag_qa_service_model,4,ci-157205b,rolling,100,failed,build,config_error,auto_retrain,ml-prod,rag-qa-service-service:4.9.5
7d806718-814c-4b07-9c85-257ee9990b6b,rag_qa_service,dev,2024-03-13T16:57:07.714953,,88e709f7-dbf8-4c76-94eb-47ded0df44dd,rag_qa_service_model,7,ci-49e4110,rolling,100,success,,,user,ml-dev,rag-qa-service-service:7.3.16
685ed99b-2574-4f3b-8fef-5b070768e5a0,rag_qa_service,prod,2024-09-09T12:39:11.214326,,bed37316-8318-4cd3-83f2-183330d4cf7d,rag_qa_service_model,5,ci-9425012,canary,25,success,,,security_patch,ml-prod,rag-qa-service-service:5.0.3
b7fa2246-a331-4b15-818f-9bf57f0ea0d6,fraud_detection,staging,2024-09-09T18:20:51.815194,,3bdb637d-5568-4c0e-b758-0fb24c0c1a05,fraud_detection_model,1,ci-4498f65,rolling,100,success,,,auto_retrain,ml-staging,fraud-detection-service:1.8.2
6db57ce7-d19d-4700-a98e-95015dee9cb9,rag_qa_service,staging,2024-05-01T11:12:06.596909,,3c0dde16-23d8-412f-b36e-a77155d29b84,rag_qa_service_model,18,ci-a7affe4,rolling,100,success,,,auto_retrain,ml-staging,rag-qa-service-service:18.9.3
149f5c9d-a1e3-44ed-ac76-957060e3f4f0,recsys_clickthrough,prod,2024-06-26T18:54:33.712361,,554a92dc-47e3-46b8-9096-077adc7691df,recsys_clickthrough_model,17,ci-1ae1052,blue_green,100,success,,,user,ml-prod,recsys-clickthrough-service:17.5.12
156dcaa5-0f6b-4582-9dc6-001b405984ee,rag_qa_service,prod,2024-10-07T17:01:16.846686,,5d7200a4-a664-4af4-a0cc-ef6f1eb0ce9b,rag_qa_service_model,3,ci-24b02ee,shadow,50,success,,,auto_retrain,ml-prod,rag-qa-service-service:3.6.5
78320b01-2e22-4c48-a84b-f2e4f4fbc435,recsys_clickthrough,prod,2024-08-26T02:56:12.752890,,73b3e6ed-5d34-48e1-ae3d-18bc589ab1f2,recsys_clickthrough_model,5,ci-023dc43,canary,25,success,,,auto_retrain,ml-prod,recsys-clickthrough-service:5.7.1
92d48649-0c6d-4323-b97b-ab4063013cb6,rag_qa_service,prod,2024-03-11T02:11:43.041698,,beb73fc6-f443-4951-8eeb-ed78cfc4592e,rag_qa_service_model,18,ci-9baaa98,rolling,100,success,,,security_patch,ml-prod,rag-qa-service-service:18.6.12
6e0aa26a-a006-4622-8a8d-f9f7b96b9523,rag_qa_service,prod,2024-05-13T16:37:25.645404,2024-05-14T03:03:04.529595,5a281d81-73d0-4e9a-826f-f0c93e26e79f,rag_qa_service_model,10,ci-75cd033,blue_green,100,rolled_back,post_deploy_checks,config_error,user,ml-prod,rag-qa-service-service:10.5.2
64c3583e-fa8f-4a4d-855f-a441d5300fb3,recsys_clickthrough,dev,2024-10-20T20:59:24.887651,,ce75d386-511b-4dd5-b28f-919b981a8a99,recsys_clickthrough_model,2,ci-f2cc246,blue_green,100,success,,,auto_retrain,ml-dev,recsys-clickthrough-service:2.1.13
69d7bd3c-9dff-467b-8776-1b96a4679196,fraud_detection,prod,2024-12-22T16:55:56.269441,,ed842bd4-cbbb-4edd-a1a5-0b73c54149fb,fraud_detection_model,5,ci-97dcfb3,rolling,100,success,,,security_patch,ml-prod,fraud-detection-service:5.5.5
038db883-bf31-4256-93e4-8df774241c18,recsys_clickthrough,dev,2024-06-07T06:27:36.113070,,337dca02-4669-4f93-8219-f76ed12bd588,recsys_clickthrough_model,19,ci-363a2d8,shadow,100,success,,,auto_retrain,ml-dev,recsys-clickthrough-service:19.8.0
5021f5f9-ce31-41a6-bb5f-4d14971ff285,rag_qa_service,staging,2024-09-27T18:15:14.811881,,927bd5a8-7820-4642-a2f3-7e4e67d97ea1,rag_qa_service_model,18,ci-e7a1953,rolling,100,failed,deploy,healthcheck_fail,user,ml-staging,rag-qa-service-service:18.6.18
a8351e57-3f0a-47f5-a0b2-8ccfc0abee80,fraud_detection,staging,2024-11-10T21:09:30.988515,,4b86e6e4-8b80-42c9-97e9-276b649be53a,fraud_detection_model,11,ci-7007da7,rolling,100,success,,,auto_retrain,ml-staging,fraud-detection-service:11.0.17
762ded9a-f6f2-4ed5-8b91-d142b16807a8,rag_qa_service,staging,2024-02-02T14:43:19.957097,,c6c9fe10-cf23-4584-912b-e47855be22ed,rag_qa_service_model,18,ci-9e3566f,rolling,100,success,,,user,ml-staging,rag-qa-service-service:18.1.7
46120c82-d3f4-4666-bb4b-4f3457a0574a,recsys_clickthrough,staging,2024-09-20T19:06:17.059154,,66c8bad0-a133-4c58-b2e7-4e7c71e1784a,recsys_clickthrough_model,15,ci-c445b25,rolling,100,success,,,auto_retrain,ml-staging,recsys-clickthrough-service:15.5.3
fbd5de8c-0125-48de-8626-aecb4b9c488c,recsys_clickthrough,dev,2024-08-26T19:13:51.405671,,6102ecf5-2328-4b16-90d5-c968c41d555c,recsys_clickthrough_model,1,ci-1493b1b,rolling,100,success,,,user,ml-dev,recsys-clickthrough-service:1.0.19
1c5de62a-eb7a-4f34-a0ef-b13368dabfa5,fraud_detection,staging,2024-05-30T05:55:12.845688,,057e2505-084b-4957-8512-ecd3a70f9054,fraud_detection_model,13,ci-e3cb0db,blue_green,100,success,,,auto_retrain,ml-staging,fraud-detection-service:13.1.15
d0c1133e-ed0f-43da-98cf-36670f1bcbca,recsys_clickthrough,dev,2024-07-16T01:43:45.442567,,b283425b-15cf-4563-bd02-5416aa6d028c,recsys_clickthrough_model,13,ci-bdc7f0b,rolling,100,failed,test,healthcheck_fail,security_patch,ml-dev,recsys-clickthrough-service:13.2.6
b5904517-d8b5-4345-9457-8a5cb4e7284d,fraud_detection,staging,2024-06-19T17:16:44.769780,,63c26e21-3f7d-49db-8f84-7320ec54fbdd,fraud_detection_model,5,ci-c89bc5d,rolling,100,success,,,security_patch,ml-staging,fraud-detection-service:5.7.10
1af65828-1f0a-4893-8527-fefabb9b9ed9,energy_forecasting,prod,2024-03-04T02:02:27.239810,,868a55e0-9d9c-4e70-93ef-8fd3e0102519,energy_forecasting_model,15,ci-7593de3,rolling,100,success,,,user,ml-prod,energy-forecasting-service:15.4.19
3630cace-9769-4dfa-b033-1a210e28cc34,rag_qa_service,prod,2024-03-19T18:54:00.140755,2024-03-20T06:51:27.441058,8f9120a2-0c93-47c1-a743-d4d3936d4d7f,rag_qa_service_model,14,ci-f06cc94,canary,25,rolled_back,build,test_failure,user,ml-prod,rag-qa-service-service:14.0.7
